id;bereich_key;iteration_key;start;ende;duration_minutes;has_comment;freitext_kommentar;word_count;valence;valence_rank;arousal;arousal_raw;corner;topic_key;arousal_llm_rejected;n_no_judgement;answer_std;flag_speeder;flag_straightliner;quality_flag;teamarbeit_score;kultur_score;fuehrung_score;strategie_score;arbeitsgestaltung_score;entwicklung_score;wertschoepfung_score;engagement_score;overall_score;group_small;valence_jitter;valence_bin;arousal_bin
2970;3;9;2025-05-09 09:49:00;2025-05-09 09:54:06;5,1;0;;;;;;;;;;0;1,102059567358765;False;False;False;3,5;2,8333333333333335;3,0;4,833333333333333;3,375;3,857142857142857;3,4444444444444446;5,0;3,740740740740741;0;;;
2971;7;5;2024-10-24 03:51:00;2024-10-24 04:00:36;9,6;0;;;;;;;;;;0;1,0988845115895123;False;False;False;3,1666666666666665;2,5;2,5;1,5;3,0;2,0;4,0;1,8;2,6666666666666665;0;;;
2972;1;12;2025-10-25 08:07:00;2025-10-25 08:18:48;11,8;0;;;;;;;;;;0;1,0355322515620442;False;False;False;2,8333333333333335;2,0;2,0;2,5;3,25;2,0;2,2222222222222223;1,4;2,2777777777777777;0;;;
2973;8;14;2026-04-02 11:42:00;2026-04-02 11:45:12;3,2;1;Entscheidungswege sind klar und Verantwortung wird übernommen.;7,0;0,5;0,6192;-0,9608;2,223333333333333;High Valence/Low Arousal;12,0;3,8787408297844483;0;0,8359497709591985;True;False;False;4,833333333333333;4,5;3,75;5,0;4,125;4,142857142857143;5,0;3,6;4,407407407407407;0;0,4814091036591402;0,4;-1,0
2974;10;5;2024-10-16 00:41:00;2024-10-16 00:48:30;7,5;1;Ich erlebe den Umgang mit Fehlern bei uns als ambivalent. Einerseits gibt es eine offene Fehlerkultur, in der man seine Fehler eingestehen und daraus lernen kann. Das ist sehr wertschätzend und fördert meine persönliche Entwicklung. Andererseits fühle ich mich manchmal unter Druck gesetzt, keine Fehler zu machen. Es besteht die Angst, dass Fehler als mangelnde Kompetenz interpretiert werden könnten. Insgesamt finde ich jedoch, dass der Fokus auf Lernchancen mehr Gewicht hat als auf Bestrafung von Fehlern.;76,0;0,25;0,18199999999999994;0,5584;3,184;High Valence/High Arousal;5,0;5,747246753587758;0;0,9531293854649313;False;False;False;4,666666666666667;3,1666666666666665;2,75;4,0;4,5;4,142857142857143;3,3333333333333335;4,4;3,814814814814815;0;0,2715297135438452;0,2;0,5
2975;3;13;2026-03-05 09:51:00;2026-03-05 10:01:12;10,2;1;Ich finde die Strategie unseres Unternehmens klar und gut verständlich. Es gibt jedoch immer wieder Momente, in denen ich mir eine genauere Erläuterung wünsche.;24,0;0,25;0,18199999999999994;0,41280000000000006;3,0914285714285716;High Valence/High Arousal;1,0;3,977659498476798;0;0,5827715174143585;False;False;False;5,0;4,5;4,5;3,8333333333333335;4,625;4,285714285714286;4,222222222222222;3,8;4,333333333333333;0;0,25028623497270625;0,2;0,4
2976;5;12;2025-10-13 03:10:00;2025-10-13 03:31:42;21,7;0;;;;;;;;;;0;0,7788252904110955;False;False;False;4,166666666666667;4,0;3,75;2,0;4,375;4,142857142857143;4,0;4,0;3,814814814814815;0;;;
2977;8;5;2024-10-20 00:57:00;2024-10-20 01:07:18;10,3;0;;;;;;;;;;0;0,916690489494137;False;False;False;3,8333333333333335;4,0;4,25;4,0;4,5;4,0;4,444444444444445;1,8;3,9074074074074074;0;;;
2978;11;7;2025-04-01 07:45:00;2025-04-01 07:56:24;11,4;1;Die Zusammenarbeit in meinem Team funktioniert sehr gut. Wir unterstützen uns gegenseitig und arbeiten Hand in Hand an gemeinsamen Zielen. Beispielsweise haben wir letzte Woche ein Projekt erfolgreich abgeschlossen, bei dem jeder seine Stärken einbringen konnte. Nur bei der Kommunikation könnte man hier und da noch ein wenig feiner aufpassen. Ansonsten bin ich aber sehr zufrieden mit unserer Teamarbeit.;59,0;0,5;0,6192;0,5888;3,2036499999999997;High Valence/High Arousal;7,0;5,963671374209184;0;1,2847544474399115;False;False;False;3,8333333333333335;4,333333333333333;3,0;3,3333333333333335;3,875;4,142857142857143;2,888888888888889;2,4;3,5185185185185186;0;0,5105000470611273;0,5;0,5
2979;2;13;2026-03-21 04:09:00;2026-03-21 04:14:54;5,9;0;;;;;;;;;;0;0,7171650063974945;False;False;False;4,833333333333333;3,8333333333333335;4,0;4,5;4,625;4,0;4,222222222222222;4,6;4,296296296296297;0;;;
2980;11;12;2025-10-13 11:35:00;2025-10-13 11:40:36;5,6;1;Ich bin unzufrieden damit, wie wenig Klarheit es bezüglich unserer Unternehmensstrategie gibt. Es fehlt an einer klaren Vision und einem gemeinsamen Verständnis davon, wohin wir als Unternehmen wollen. Die Kommunikation ist ungenügend, um alle Mitarbeiter auf demselben Stand zu halten. Ich habe das Gefühl, dass jeder seine eigenen Ziele verfolgt, anstatt gemeinsam an einem Strang zu ziehen. Das führt dazu, dass wir als Team nicht erfolgreich sein können. Es ist dringend erforderlich, dass sich die Führung klar positioniert und eine klare Strategie kommuniziert, damit alle Mitarbeiter understand, welche Richtung wir einschlagen wollen. Nur so können wir als Team erfolgreich arbeiten und unsere Ziele erreichen.;104,0;-0,5;-0,7524;0,5127999999999999;3,1518823529411764;Low Valence/High Arousal;1,0;7,015814103229001;1;1,0694327946051907;False;False;False;3,1666666666666665;3,2;3,0;3,1666666666666665;4,375;4,142857142857143;4,222222222222222;5,0;3,830188679245283;0;-0,48124500514692636;-0,5;0,5
2981;7;3;2024-09-19 08:18:00;2024-09-19 08:26:54;8,9;1;Ich finde es sehr gelungen, wie wir hier die Prozesse und Werkzeuge aufeinander abgestimmt haben. Jeder Schritt ist klar definiert und es gibt klare Verantwortlichkeiten. Unsere Tools sind modern und einfach zu bedienen, was uns viel Zeit spart. Es ist ein echter Vorteil, dass alle auf der selben Datenbasis arbeiten und so Doppelarbeiten vermieden werden.;55,0;0,75;0,9236;-0,5912;2,6336666666666666;High Valence/Low Arousal;11,0;6,543819485846664;0;0,5433673511234791;False;False;False;4,833333333333333;4,833333333333333;4,25;4,666666666666667;4,875;5,0;4,555555555555555;4,6;4,685185185185185;0;0,7556802717523462;0,7;-0,6
2982;4;5;2024-10-15 02:39:00;2024-10-15 03:01:36;22,6;0;;;;;;;;;;0;1,0003493449888228;False;False;False;4,166666666666667;2,5;3,25;4,333333333333333;4,0;3,142857142857143;3,4444444444444446;4,4;3,5925925925925926;0;;;
2983;8;10;2025-09-20 08:36:00;2025-09-20 08:39:18;3,3;1;Ich finde, wir sollten klare Richtlinien für das mobile Arbeiten definieren und regelmäßige Feedbackgespräche führen, um sicherzustellen, dass alle Mitarbeiter auf dem gleichen Kenntnisstand sind und die Regeln eingehalten werden.;30,0;0,25;0,18199999999999994;-0,988;2,0017777777777774;High Valence/Low Arousal;3,0;5,348515338412222;0;0,6300200212008396;False;False;False;3,1666666666666665;3,5;3,25;4,0;4,0;3,5714285714285716;3,888888888888889;3,2;3,5925925925925926;0;0,22997548214327285;0,2;-1,0
2984;8;10;2025-09-07 11:30:00;2025-09-07 11:37:12;7,2;0;;;;;;;;;;0;1,1129439809271806;False;False;False;2,5;2,1666666666666665;2,5;1,8333333333333333;3,375;1,8571428571428572;2,111111111111111;1,8;2,314814814814815;0;;;
2985;4;2;2024-03-27 02:12:00;2024-03-27 02:16:06;4,1;1;Die Strategie ist für mich klar definiert. Ich weiß immer, worauf ich mein Handeln ausrichten soll.;16,0;0,5;0,6192;0,8879999999999999;3,533;High Valence/High Arousal;1,0;5,129200203955669;0;0,4423430404998888;False;False;False;4,666666666666667;4,833333333333333;4,5;4,5;4,625;5,0;4,777777777777778;5,0;4,7407407407407405;0;0,47831764018852907;0,4;0,8
2986;6;11;2025-09-26 05:29:00;2025-09-26 05:34:12;5,2;0;;;;;;;;;;0;0,8894128434813305;False;False;False;4,833333333333333;3,8333333333333335;4,5;4,333333333333333;3,625;4,285714285714286;3,6666666666666665;3,8;4,037037037037037;0;;;
2987;2;11;2025-09-26 04:24:00;2025-09-26 04:27:48;3,8;1;Unser Unternehmen fördert die Weiterbildung sehr stark. Ich habe beispielsweise vor Kurzem eine Online-Schulung zum Thema 'Zeitmanagement' erfolgreich absolviert und kann seitdem meine Arbeitszeit besser strukturieren. Das hat mir wirklich weitergeholfen und ich fühle michSupported durch das Engagement des Unternehmens, uns Mitarbeiterinnen und Mitarbeiter in unserer persönlichen und beruflichen Entwicklung zu unterstützen. ```;53,0;0,65;0,8400000000000001;0,5;3,1454999999999997;High Valence/High Arousal;14,0;6,50032363728194;7;0,6044852398366634;False;False;False;4,2;4,0;4,0;2,75;4,0;4,285714285714286;5,0;4,0;4,0638297872340425;0;0,6280353592300956;0,6;0,5
2988;12;8;2025-05-04 01:55:00;2025-05-04 01:58:12;3,2;1;Ich schätze die klaren Entscheidungswege und die klare Zuweisung von Verantwortlichkeiten in unserem Unternehmen. Unsere Abteilung kann so schnell und effektiv arbeiten. Allerdings gibt es manchmal unnötige Bürokratie bei der Freigabe von Projekten.;33,0;0,25;0,18199999999999994;0,4024000000000001;3,088181818181818;High Valence/High Arousal;12,0;5,88937978650464;0;1,161338537104406;True;False;False;3,8333333333333335;2,1666666666666665;3,75;4,666666666666667;3,75;2,7142857142857144;3,5555555555555554;4,4;3,5185185185185186;0;0,2524443794503284;0,2;0,4
2989;1;1;2024-03-24 08:13:00;2024-03-24 08:18:36;5,6;1;Die Zusammenarbeit in unserem Team ist ausgezeichnet. Bei einem aktuellen Projekt haben wir gemeinsam die Herausforderung eines knappen Zeitplans bewältigt und das Ergebnis war hervorragend.;25,0;0,75;0,9236;0,9159999999999999;3,5982499999999997;High Valence/High Arousal;19,0;6,89433621106422;0;0,5074566279105461;False;False;False;5,0;5,0;4,25;4,666666666666667;5,0;4,857142857142857;4,555555555555555;4,2;4,685185185185185;0;0,7330169062471434;0,7;0,9
2990;4;2;2024-04-05 00:12:00;2024-04-05 00:21:48;9,8;0;;;;;;;;;;0;0,8164965809277261;False;False;False;4,0;3,3333333333333335;4,25;4,0;3,625;4,428571428571429;4,777777777777778;2,6;3,888888888888889;0;;;
2991;5;7;2025-03-26 07:54:00;2025-03-26 08:02:12;8,2;0;;;;;;;;;;0;1,2400547766355339;False;False;False;3,0;1,6666666666666667;2,25;2,5;2,5;3,2857142857142856;2,7777777777777777;1,2;2,5;0;;;
2992;5;7;2025-04-03 09:10:00;2025-04-03 09:18:12;8,2;0;;;;;;;;;;0;1,2880138719949534;False;False;False;2,8333333333333335;2,6666666666666665;3,5;3,5;2,875;2,857142857142857;3,3333333333333335;3,4;3,037037037037037;0;;;
2993;9;3;2024-09-19 11:13:00;2024-09-19 11:22:18;9,3;1;Der Informationsfluss innerhalb unseres Unternehmens funktioniert sehr gut. Ich bin regelmäßig über Neuigkeiten und Entwicklungen informiert. Die interne Kommunikation ist klar strukturiert und ermöglicht einen effizienten Austausch von Informationen zwischen den Abteilungen. Besonders lobenswert finde ich die Möglichkeit, jederzeit mit meinen Kollegen in Kontakt zu treten, um gemeinsam an Lösungen für Herausforderungen zu arbeiten.;54,0;0,5;0,6192;-0,372;2,7311086956521744;High Valence/Low Arousal;0,0;5,3498008458714414;0;0,6936368469679924;False;False;False;5,0;4,5;4,0;3,8333333333333335;4,625;4,714285714285714;4,555555555555555;5,0;4,5;0;0,49047717540688135;0,4;-0,4
2994;1;3;2024-09-18 00:27:00;2024-09-18 01:32:48;65,8;1;Ich habe das Gefühl, dass die Arbeitsmenge und Termindruck in unserem Unternehmen immer höher werden. Obwohl ich mein Bestes gebe, fällt es mir schwer, alle Aufgaben innerhalb der gesetzten Fristen zu erledigen. Ich verstehe, dass Kunden schnell ihre Aufträge erhalten möchten, aber ich fürchte, dass wir dabei Qualität und Nachhaltigkeit opfern könnten. Es wäre hilfreich, wenn man uns mehr Zeit geben würde oder die Menge an Arbeit auf mehrere Schultern verteilen könnte.;72,0;-0,3;-0,21120000000000005;0,07919999999999994;2,9277307692307692;Low Valence/High Arousal;4,0;5,60068847166838;0;1,2125594786106015;False;False;False;3,1666666666666665;2,6666666666666665;2,25;4,166666666666667;3,125;2,5714285714285716;2,4444444444444446;3,0;2,962962962962963;0;-0,2975522733652752;-0,3;0,0
2995;7;12;2025-10-15 05:44:00;2025-10-15 05:53:30;9,5;1;Ich habe hin und wieder viel Arbeit und enge Termine.;10,0;-0,3;-0,21120000000000005;-0,5448;2,6556666666666664;Low Valence/Low Arousal;17,0;3,01436102455055;0;0,9450300318012594;False;False;False;2,5;3,1666666666666665;2,75;4,5;3,75;3,142857142857143;3,0;2,4;3,111111111111111;0;-0,296849461995682;-0,3;-0,6
2996;3;10;2025-09-18 04:37:00;2025-09-18 04:55:06;18,1;1;Ich fühle mich wie ein Ball in einem pinball-Automaten. Informationen werden an mir vorbeigeschossen und ich habe keine Ahnung, was ich damit machen soll. Es ist ein einziges Chaos. Das muss sich ändern!;33,0;-0,6;-0,8952;0,9616;3,7788999999999993;Low Valence/High Arousal;4,0;7,351632389480124;0;0,4078201327262832;False;False;False;5,0;4,833333333333333;4,75;5,0;5,0;5,0;4,888888888888889;4,2;4,851851851851852;0;-0,6013556408922917;-0,7;0,9
2997;9;12;2025-10-15 05:04:00;2025-10-15 05:13:30;9,5;0;;;;;;;;;;0;1,213855486973826;False;False;False;4,833333333333333;3,3333333333333335;3,5;3,1666666666666665;3,75;4,857142857142857;4,333333333333333;3,0;3,8703703703703702;0;;;
2998;6;14;2026-04-06 05:34:00;2026-04-06 05:38:36;4,6;1;Ich nehme die Gelegenheit wahr, mich weiterzubilden und entwickeln. Es gibt ein paar interessante Angebote, aber man muss schon etwas Eigeninitiative zeigen, um sie zu finden. Hier und da stößt man auf Bürokratie, aber das ist ja leider in jedem Betrieb nicht anders. Im Großen und Ganzen finde ich die Möglichkeiten aber ausreichend.;53,0;0,25;0,18199999999999994;0,1392;2,9569230769230765;High Valence/High Arousal;-1,0;4,122238458547413;0;0,5378737547981208;False;False;False;3,8333333333333335;3,5;3,0;4,0;3,75;3,0;3,0;4,0;3,4444444444444446;0;0,23550435619117668;0,2;0,1
2999;11;12;2025-10-29 01:39:00;2025-10-29 01:44:00;5,0;1;Die Kommunikation zwischen den Abteilungen läuft sehr gut.;8,0;0,5;0,6192;-0,81;2,487;High Valence/Low Arousal;0,0;2,959749868091426;0;0,8277591347639632;False;False;False;3,6666666666666665;4,0;3,25;3,6666666666666665;3,875;4,142857142857143;3,2222222222222223;3,2;3,6481481481481484;0;0,5239621619793398;0,5;-0,9
3000;4;4;2024-09-30 07:13:00;2024-09-30 07:21:54;8,9;1;Ich schätze die kurzen Entscheidungswege und Verantwortlichen, die sich immer Zeit für mein Feedback nehmen. Kürzlich konnte ich so eine wichtige Idee schnell voranbringen.;24,0;0,5;0,6192;0,17520000000000002;2,9705555555555554;High Valence/High Arousal;12,0;6,742353600444294;0;0,96569386459261;False;False;False;2,5;2,0;2,5;2,0;4,125;1,8571428571428572;2,5555555555555554;2,2;2,537037037037037;0;0,47990399135454664;0,4;0,1
3001;2;11;2025-09-26 06:40:00;2025-09-26 06:53:36;13,6;0;;;;;;;;;;0;0,8557774222927009;False;False;False;3,6666666666666665;3,3333333333333335;4,75;4,166666666666667;4,5;3,857142857142857;4,444444444444445;4,6;4,148148148148148;0;;;
3002;10;3;2024-09-13 04:59:00;2024-09-13 05:05:36;6,6;1;Die Unternehmensstrategie ist für viele von uns unklar. Beispielsweise haben wir erst letzte Woche erfahren, dass ein Projekt, an dem wir schon seit Monaten arbeiten, nicht mehr Teil der aktuellen Strategie ist. Es wäre hilfreich, wenn die Führungskräfte die strategischen Ziele klarer kommunizieren würden.;44,0;-0,4;-0,55;0,5608;3,1848666666666667;Low Valence/High Arousal;1,0;5,022719931096656;0;1,1110586989734792;False;False;False;3,8333333333333335;3,6666666666666665;3,75;1,8333333333333333;4,625;3,7142857142857144;3,888888888888889;2,4;3,537037037037037;0;-0,3952952006524406;-0,4;0,5
3003;6;13;2026-03-06 02:00:00;2026-03-06 02:03:54;3,9;0;;;;;;;;;;0;0,7375806106675421;False;False;False;3,6666666666666665;4,166666666666667;3,5;4,5;3,625;4,285714285714286;4,222222222222222;3,2;3,9444444444444446;0;;;
3004;1;6;2025-03-14 00:20:00;2025-03-14 00:33:24;13,4;1;Ich schätze die Möglichkeiten zur Weiterbildung und Karriereentwicklung sehr.;9,0;0,5;0,6192;0,24239999999999995;3,0055;High Valence/High Arousal;14,0;3,8793411309603214;0;0,9748765801940067;False;False;False;3,1666666666666665;1,8333333333333333;2,0;2,0;3,625;2,857142857142857;2,888888888888889;3,4;2,740740740740741;0;0,512283750033015;0,5;0,2
3005;2;10;2025-09-13 07:08:00;2025-09-13 07:36:00;28,0;1;Ich kann nicht zwischen Arbeitszeit und Freizeit unterscheiden. Das ist sehr stressig.;12,0;-0,5;-0,7524;0,36719999999999997;3,069;Low Valence/High Arousal;4,0;6,987979603674204;0;0,9126795315572437;False;False;False;3,0;3,0;1,5;3,0;3,75;2,857142857142857;2,7777777777777777;2,0;2,814814814814815;0;-0,5207759552161464;-0,6;0,3
3006;2;2;2024-04-01 07:18:00;2024-04-01 07:22:12;4,2;0;;;;;;;;;;0;1,0169767888003982;False;False;False;4,5;2,8333333333333335;4,25;4,5;3,875;4,285714285714286;3,4444444444444446;4,0;3,8518518518518516;0;;;
3007;9;10;2025-09-17 00:41:00;2025-09-17 00:45:36;4,6;0;;;;;;;;;;0;0,570654362217708;False;False;False;4,666666666666667;4,333333333333333;5,0;4,666666666666667;4,625;5,0;4,888888888888889;4,4;4,703703703703703;0;;;
3008;9;11;2025-09-24 06:53:00;2025-09-24 07:01:18;8,3;0;;;;;;;;;;0;0,7618158453656466;False;False;False;4,5;3,8333333333333335;4,0;4,666666666666667;4,75;3,4285714285714284;4,777777777777778;3,2;4,203703703703703;0;;;
3009;4;11;2025-10-04 05:50:00;2025-10-04 06:00:54;10,9;0;;;;;;;;;;0;0,9248491292906568;False;False;False;4,333333333333333;3,8333333333333335;4,25;2,5;4,0;4,0;3,5555555555555554;5,0;3,888888888888889;0;;;
3010;6;2;2024-03-30 05:55:00;2024-03-30 06:06:36;11,6;1;Die Ausstattung ist erstaunlicherweise ganz passabel. Nur der Kaffeeautomat könnte ein klein wenig schneller sein.;15,0;0,25;0,18199999999999994;0,6744000000000001;3,2592;High Valence/High Arousal;2,0;3,9228415781059347;0;0,7861928715695522;False;False;False;3,8333333333333335;2,8333333333333335;2,75;3,3333333333333335;3,0;3,5714285714285716;3,4444444444444446;2,8;3,2037037037037037;0;0,26254181667182314;0,2;0,6
3011;3;11;2025-10-10 00:01:00;2025-10-10 00:05:36;4,6;1;Ich würde mir wünschen, dass man uns mehr Zeit lässt für unsere Aufgaben. Der Termindruck und die Arbeitsmenge sind manchmal fast nicht zu bewältigen. Es wäre hilfreich, wenn man besser zwischenPrioritäten unterscheiden würde und uns nicht ständig mit neuen Aufträgen überlastet. Ich verstehe, dass es wichtig ist, schnell und effektiv zu arbeiten, aber manchmal habe ich das Gefühl, dass quantity over quality gesetzt wird.;64,0;-0,4;-0,55;-0,628;2,612263157894737;Low Valence/Low Arousal;4,0;5,950633164604899;0;1,1001556334853664;False;False;False;2,8333333333333335;1,5;1,75;1,1666666666666667;2,125;2,5714285714285716;2,2222222222222223;3,6;2,185185185185185;0;-0,4103532046748082;-0,5;-0,7
3012;2;5;2024-11-03 03:25:00;2024-11-03 03:28:00;3,0;0;;;;;;;;;;0;0,7004041959724749;True;False;False;3,8333333333333335;3,6666666666666665;3,75;2,5;2,875;2,857142857142857;2,4444444444444446;2,8;3,0;0;;;
3013;9;1;2024-03-10 07:51:00;2024-03-10 08:04:30;13,5;1;Ich denke, ein wenig mehr Wert auf eine angenehme Arbeitsumgebung legen könnte Wunder bewirken. Der Schreibtischstuhl könnte eventuell nicht mehr ganz so quietschen und die Kaffeemaschine könnte auch mal wieder einen neuen Filter vertragen. Es ist sicher nicht zu viel verlangt, hier und da kleinere Dinge anzugehen, um das Arbeitsklima zu verbessern.;52,0;-0,3;-0,21120000000000005;-0,724;2,5534117647058823;Low Valence/Low Arousal;2,0;4,12169204774428;0;0,6811836617185656;False;False;False;3,8333333333333335;2,6666666666666665;3,25;2,8333333333333335;3,875;3,142857142857143;3,2222222222222223;4,2;3,3703703703703702;0;-0,2868963489484912;-0,3;-0,8
3014;12;3;2024-09-11 04:15:00;2024-09-11 04:22:00;7,0;1;Die Strategie unseres Unternehmens ist alles andere als klar. Es gibt zu viele verschiedene Ansätze und Ideen, die nicht zusammenpassen. Ich verstehe oft nicht, worauf wir uns konzentrieren sollten. Auf der anderen Seite schätze ich jedoch sehr die Offenheit, mit der über Veränderungen diskutiert wird. Wenn die Strategie klarer wäre, könnte ich mich besser auf meine Arbeit fokussieren und mehr erreichen.;61,0;-0,3;-0,21120000000000005;0,3184;3,0442777777777774;Low Valence/High Arousal;1,0;5,850496431507984;0;1,3422136143114654;False;False;False;4,166666666666667;4,666666666666667;2,5;3,3333333333333335;3,75;2,7142857142857144;3,5555555555555554;4,2;3,5185185185185186;0;-0,29009048776411417;-0,3;0,3
3015;6;6;2025-03-19 03:13:00;2025-03-19 03:27:54;14,9;1;Die Strategie unseres Unternehmens ist vielversprechend, doch leider fehlt es an klarer Kommunikation und Vorgaben, was meine Arbeit erschwert.;19,0;-0,3;-0,21120000000000005;0,1160000000000001;2,9462222222222225;Low Valence/High Arousal;1,0;4,862950631311274;0;1,1667415369806642;False;False;False;2,8333333333333335;3,6666666666666665;4,25;4,0;3,0;2,2857142857142856;3,3333333333333335;3,4;3,185185185185185;0;-0,31106969736832746;-0,4;0,1
3016;7;8;2025-05-01 07:30:00;2025-05-01 07:40:54;10,9;1;Ich finde es bedauerlich, dass wichtige Entscheidungen ohne meine Mitwirkung getroffen werden. Meine Ideen und Meinungen bleiben oft ungehört. Es gibt kein echtes Feedback-System.;24,0;-0,5;-0,7524;0,1983999999999999;2,983090909090909;Low Valence/High Arousal;30,0;5,381570032237707;0;0,9647888940399828;False;False;False;2,6666666666666665;2,1666666666666665;3,25;1,5;2,625;2,0;1,6666666666666667;1,6;2,111111111111111;0;-0,4895527740489191;-0,5;0,1
3017;4;3;2024-09-14 11:40:00;2024-09-14 11:48:30;8,5;0;;;;;;;;;;0;1,5922594031715185;False;False;False;3,1666666666666665;3,0;3,0;2,5;3,625;3,4285714285714284;3,4444444444444446;4,2;3,259259259259259;0;;;
3018;12;4;2024-10-07 09:55:00;2024-10-07 10:16:12;21,2;1;Mehr gemeinsame Ziele und weniger Rivalität untereinander.;7,0;-0,3;-0,21120000000000005;0,2824;3,0250000000000004;Low Valence/High Arousal;-1,0;3,851029208147125;0;0,9316246713681894;False;False;False;4,5;3,5;4,25;3,5;4,375;4,285714285714286;4,444444444444445;3,2;4,0;0;-0,32042200828147155;-0,4;0,2
3019;10;11;2025-09-28 06:47:00;2025-09-28 06:53:06;6,1;1;Der Informationsfluss im Unternehmen ist oft unklar und ineffizient. Ich bekomme wichtige Informationen oft zu spät oder gar nicht. Eine verbesserte interne Kommunikation würde hier Abhilfe schaffen.;27,0;-0,45;-0,656;-0,45520000000000005;2,697807692307692;Low Valence/Low Arousal;0,0;5,076425520925886;0;0,9042179288717304;False;False;False;3,3333333333333335;3,3333333333333335;1,75;3,0;3,25;3,4285714285714284;2,4444444444444446;1,4;2,7777777777777777;0;-0,4586918678998217;-0,5;-0,5
3020;7;14;2026-04-08 06:21:00;2026-04-08 06:31:42;10,7;0;;;;;;;;;;0;0,4078201327262833;False;False;False;3,5;4,0;4,0;4,0;3,875;4,0;4,0;4,0;3,8518518518518516;0;;;
3021;4;12;2025-10-31 06:39:00;2025-10-31 06:48:12;9,2;0;;;;;;;;;;0;1,119049212083004;False;False;False;3,0;3,6666666666666665;3,5;4,333333333333333;4,75;3,5714285714285716;4,444444444444445;1,6;3,740740740740741;0;;;
3022;6;6;2025-03-06 04:16:00;2025-03-06 04:26:30;10,5;0;;;;;;;;;;0;1,0731459398637175;False;False;False;4,166666666666667;4,166666666666667;3,5;1,1666666666666667;3,875;3,0;4,0;3,2;3,4074074074074074;0;;;
3023;3;11;2025-09-25 08:58:00;2025-09-25 09:07:12;9,2;0;;;;;;;;;;0;1,2079401876149936;False;False;False;2,8333333333333335;3,0;2,25;5,0;2,5;3,5714285714285716;2,6666666666666665;4,6;3,2222222222222223;0;;;
3024;9;2;2024-03-25 05:10:00;2024-03-25 05:26:42;16,7;0;;;;;;;;;;0;1,3270291214996661;False;False;False;4,0;3,1666666666666665;3,5;2,8333333333333335;3,625;3,5714285714285716;3,3333333333333335;1,8;3,2222222222222223;0;;;
3025;3;2;2024-03-30 04:30:00;2024-03-30 04:40:54;10,9;0;;;;;;;;;;0;1,1320871185051948;False;False;False;2,8333333333333335;2,6666666666666665;3,25;2,5;2,375;4,142857142857143;3,4444444444444446;3,4;3,037037037037037;0;;;
3026;3;1;2024-03-19 04:44:00;2024-03-19 05:21:24;37,4;0;;;;;;;;;;0;1,3589005709414876;False;False;False;4,333333333333333;2,0;2,25;2,6666666666666665;2,625;3,857142857142857;1,8888888888888888;2,6;2,759259259259259;0;;;
3027;11;14;2026-03-23 08:23:00;2026-03-23 08:29:18;6,3;0;;;;;;;;;;0;0,7870812253801459;False;False;False;4,666666666666667;4,666666666666667;5,0;3,1666666666666665;4,875;4,857142857142857;3,888888888888889;4,2;4,388888888888889;0;;;
3028;9;10;2025-09-06 08:22:00;2025-09-06 08:31:54;9,9;0;;;;;;;;;;0;0,8124210438441279;False;False;False;4,5;2,5;3,0;3,0;3,75;2,7142857142857144;2,888888888888889;2,0;3,0185185185185186;0;;;
3029;4;14;2026-03-25 07:05:00;2026-03-25 07:09:06;4,1;0;;;;;;;;;;0;0,8124210438441279;False;False;False;4,333333333333333;4,166666666666667;4,25;5,0;3,75;4,0;4,111111111111111;3,0;4,018518518518518;0;;;
3030;8;4;2024-09-23 03:17:00;2024-09-23 03:43:06;26,1;1;Der Umgang mit Fehlern ist bei uns insgesamt gut. Man hat die Chance, aus eigenen Fehlern zu lernen und Unterstützung bei der Beseitigung von Problemen zu erfahren. Auf der anderen Seite gibt es aber auch Fälle, in denen Fehler als persönliche Versäumnisse angesehen werden, obwohl sie auf Systemfehler zurückzuführen sind. Hier wäre mehr Verständnis wünschenswert.;55,0;-0,3;-0,21120000000000005;0,5448;3,174235294117647;Low Valence/High Arousal;-1,0;5,46551520263777;0;0,8527097433237112;False;False;False;4,166666666666667;4,5;3,25;4,166666666666667;4,125;4,142857142857143;4,222222222222222;2,4;3,9074074074074074;0;-0,3061005663401383;-0,4;0,5
3031;12;7;2025-04-10 05:29:00;2025-04-10 05:31:36;2,6;0;;;;;;;;;;0;1,053595222598205;True;False;False;4,833333333333333;3,5;3,5;2,8333333333333335;4,25;3,5714285714285716;4,111111111111111;2,8;3,7222222222222223;0;;;
3032;11;14;2026-03-27 04:22:00;2026-03-27 04:45:12;23,2;0;;;;;;;;;;0;1,2056239051623072;False;False;False;4,333333333333333;3,1666666666666665;3,5;4,166666666666667;3,375;3,5714285714285716;3,5555555555555554;3,0;3,5925925925925926;0;;;
3033;3;13;2026-03-17 04:59:00;2026-03-17 05:06:00;7,0;1;Ich schaffe es immer, meine Aufgaben pünktlich und vollständig zu erledigen.;11,0;0,5;0,6192;-0,8224;2,475;High Valence/Low Arousal;17,0;4,925336267401073;0;0,2643505285727147;False;True;False;5,0;4,5;5,0;5,0;5,0;5,0;4,888888888888889;5,0;4,925925925925926;0;0,4876945543961193;0,4;-0,9
3034;2;1;2024-03-12 00:17:00;2024-03-12 00:37:30;20,5;0;;;;;;;;;;0;0,8409505121001696;False;False;False;3,1666666666666665;4,0;3,0;3,3333333333333335;3,75;3,857142857142857;3,4444444444444446;2,8;3,4814814814814814;0;;;
